month_id,department_id,region_id,category_id,actual_amount
202409,D04,R01,C03,47075.47
202409,D04,R01,C07,8728.4
202409,D04,R01,C08,7192.65
202409,D04,R02,C03,50416.32
202409,D04,R02,C07,10086.97
202409,D04,R02,C08,8405.74
202409,D04,R03,C03,43255.05
202409,D04,R03,C07,8646.26
202409,D04,R03,C08,7097.66
202409,D04,R04,C03,41361.46
202409,D04,R04,C07,8027.75
202409,D04,R04,C08,6575.92
202409,D05,R01,C03,40567.68
202409,D05,R01,C07,8107.95
202409,D05,R01,C08,7061.33
202409,D05,R02,C03,47285.01
202409,D05,R02,C07,9882.46
202409,D05,R02,C08,7662.77
202409,D05,R03,C03,42396.19
202409,D05,R03,C07,8117.72
202409,D05,R03,C08,6323.64
202409,D05,R04,C03,38496.29
202409,D05,R04,C07,7703.64
202409,D05,R04,C08,6612.22
202409,D06,R01,C03,48455.43
202409,D06,R01,C05,31306.44
202409,D06,R01,C06,10750.88
202409,D06,R01,C07,9994.23
202409,D06,R01,C08,7605.89
202409,D06,R02,C03,52714.28
202409,D06,R02,C05,35535.28
202409,D06,R02,C06,12847.83
202409,D06,R02,C07,10160.97
202409,D06,R02,C08,9050.63
202409,D06,R03,C03,44490.72
202409,D06,R03,C05,30774.07
202409,D06,R03,C06,10168.34
202409,D06,R03,C07,9170.66
202409,D06,R03,C08,7135.6
202409,D06,R04,C03,40251.89
202409,D06,R04,C05,31227.74
202409,D06,R04,C06,10115.7
202409,D06,R04,C07,8764.94
202409,D06,R04,C08,6886.14
202410,D01,R01,C01,154032.63
202410,D01,R01,C02,109004.85
202410,D01,R01,C03,60938.63
202410,D01,R01,C06,15448.85
202410,D01,R01,C07,14104.01
202410,D01,R02,C01,209127.6
202410,D01,R02,C02,135725.1
202410,D01,R02,C03,68006.13
202410,D01,R02,C06,17460.31
202410,D01,R02,C07,14031.24
202410,D01,R03,C01,145155.38
202410,D01,R03,C02,100028.81
202410,D01,R03,C03,62449.67
202410,D01,R03,C06,15387.77
202410,D01,R03,C07,11592.19
202410,D01,R04,C01,138529.21
202410,D01,R04,C02,91693.32
202410,D01,R04,C03,62346.3
202410,D01,R04,C06,13611.35
202410,D01,R04,C07,11208.26
202410,D02,R01,C02,88040.65
202410,D02,R01,C03,51864.42
202410,D02,R01,C04,32842.3
202410,D02,R01,C06,12626.94
202410,D02,R01,C07,10880.24
202410,D02,R02,C02,94991.24
202410,D02,R02,C03,62101.26
202410,D02,R02,C04,36515.47
202410,D02,R02,C06,15466.7
202410,D02,R02,C07,12216.76
202410,D02,R03,C02,82251.67
202410,D02,R03,C03,51668.83
202410,D02,R03,C04,30878.47
202410,D02,R03,C06,12629.39
202410,D02,R03,C07,9930.44
202410,D02,R04,C02,75996.61
202410,D02,R04,C03,46875.46
202410,D02,R04,C04,29369.23
202410,D02,R04,C06,11850.44
202410,D02,R04,C07,10140.18
202410,D03,R01,C03,51930.37
202410,D03,R01,C06,13002.34
202410,D03,R01,C07,10964.16
202410,D03,R02,C03,57043.08
202410,D03,R02,C06,13052.88
202410,D03,R02,C07,11422.45
202410,D03,R03,C03,51558.94
202410,D03,R03,C06,11654.24
202410,D03,R03,C07,9736.86
202410,D03,R04,C03,47894.3
202410,D03,R04,C06,11126.69
202410,D03,R04,C07,9208.32
202410,D04,R01,C03,45968.51
202410,D04,R01,C07,9840.26
202410,D04,R01,C08,7799.13
202410,D04,R02,C03,50123.92
202410,D04,R02,C07,10714.4
202410,D04,R02,C08,8368.31
202410,D04,R03,C03,47012.76
202410,D04,R03,C07,9315.23
202410,D04,R03,C08,7091.05
202410,D04,R04,C03,40454.81
202410,D04,R04,C07,8388.85
202410,D04,R04,C08,6869.5
202410,D05,R01,C03,43510.11
202410,D05,R01,C07,8405.98
202410,D05,R01,C08,6862.64
202410,D05,R02,C03,52392.42
202410,D05,R02,C07,10324.93
202410,D05,R02,C08,7872.8
202410,D05,R03,C03,39707.77
202410,D05,R03,C07,8389.62
202410,D05,R03,C08,6622.69
202410,D05,R04,C03,41426.3
202410,D05,R04,C07,7895.8
202410,D05,R04,C08,6715.78
202410,D06,R01,C03,47592.83
202410,D06,R01,C05,25119.4
202410,D06,R01,C06,11944.33
202410,D06,R01,C07,10545.32
202410,D06,R01,C08,7793.8
202410,D06,R02,C03,52741.5
202410,D06,R02,C05,27065.21
202410,D06,R02,C06,13579.74
202410,D06,R02,C07,11760.74
202410,D06,R02,C08,8886.93
202410,D06,R03,C03,46547.96
202410,D06,R03,C05,24459.02
202410,D06,R03,C06,11260.48
202410,D06,R03,C07,9724.29
202410,D06,R03,C08,7734.28
202410,D06,R04,C03,45804.36
202410,D06,R04,C05,22084.88
202410,D06,R04,C06,10682.79
202410,D06,R04,C07,8428.48
202410,D06,R04,C08,7177.67
202411,D01,R01,C01,151319.63
202411,D01,R01,C02,112553.22
202411,D01,R01,C03,66593.07
202411,D01,R01,C06,15574.78
202411,D01,R01,C07,13151.65
202411,D01,R02,C01,203835.26
202411,D01,R02,C02,134960.32
202411,D01,R02,C03,74969.1
202411,D01,R02,C06,18374.02
202411,D01,R02,C07,14820.6
202411,D01,R03,C01,162264.29
202411,D01,R03,C02,106377.37
202411,D01,R03,C03,68157.61
202411,D01,R03,C06,15152.14
202411,D01,R03,C07,12355.43
202411,D01,R04,C01,138530.14
202411,D01,R04,C02,101122.27
202411,D01,R04,C03,57688.32
202411,D01,R04,C06,14180.87
202411,D01,R04,C07,11789.33
202411,D02,R01,C02,89642.75
202411,D02,R01,C03,58363.72
202411,D02,R01,C04,33255.16
202411,D02,R01,C06,13436.65
202411,D02,R01,C07,11208.5
202411,D02,R02,C02,101594.3
202411,D02,R02,C03,61956.0
202411,D02,R02,C04,38243.42
202411,D02,R02,C06,14961.58
202411,D02,R02,C07,12914.06
202411,D02,R03,C02,90257.46
202411,D02,R03,C03,54098.15
202411,D02,R03,C04,31509.75
202411,D02,R03,C06,13379.89
202411,D02,R03,C07,10588.61
202411,D02,R04,C02,77422.45
202411,D02,R04,C03,53134.94
202411,D02,R04,C04,30280.84
202411,D02,R04,C06,12629.88
202411,D02,R04,C07,9885.96
202411,D03,R01,C03,53186.78
202411,D03,R01,C06,13353.69
202411,D03,R01,C07,10844.86
202411,D03,R02,C03,59514.6
202411,D03,R02,C06,14272.19
202411,D03,R02,C07,11921.82
202411,D03,R03,C03,52078.7
202411,D03,R03,C06,12995.57
202411,D03,R03,C07,10124.12
202411,D03,R04,C03,49018.28
202411,D03,R04,C06,11204.91
202411,D03,R04,C07,10472.47
202411,D04,R01,C03,50728.98
202411,D04,R01,C07,9361.17
202411,D04,R01,C08,7957.15
202411,D04,R02,C03,55316.79
202411,D04,R02,C07,10386.94
202411,D04,R02,C08,8581.6
202411,D04,R03,C03,48267.51
202411,D04,R03,C07,8727.88
202411,D04,R03,C08,7484.06
202411,D04,R04,C03,43158.49
202411,D04,R04,C07,9069.5
202411,D04,R04,C08,7377.47
202411,D05,R01,C03,47092.67
202411,D05,R01,C07,9260.99
202411,D05,R01,C08,7728.08
202411,D05,R02,C03,52282.51
202411,D05,R02,C07,9760.9
202411,D05,R02,C08,8152.29
202411,D05,R03,C03,40033.09
202411,D05,R03,C07,8666.86
202411,D05,R03,C08,6871.61
202411,D05,R04,C03,41136.11
202411,D05,R04,C07,8147.45
202411,D05,R04,C08,6882.79
202411,D06,R01,C03,51643.39
202411,D06,R01,C05,26572.69
202411,D06,R01,C06,11551.02
202411,D06,R01,C07,10398.54
202411,D06,R01,C08,8352.96
202411,D06,R02,C03,58351.34
202411,D06,R02,C05,26841.45
202411,D06,R02,C06,13655.61
202411,D06,R02,C07,11684.44
202411,D06,R02,C08,9399.79
202411,D06,R03,C03,47610.6
202411,D06,R03,C05,22986.52
202411,D06,R03,C06,12591.94
202411,D06,R03,C07,8991.37
202411,D06,R03,C08,8039.65
202411,D06,R04,C03,44607.13
202411,D06,R04,C05,24561.1
202411,D06,R04,C06,11793.56
202411,D06,R04,C07,9523.21
202411,D06,R04,C08,7485.53
202412,D01,R01,C01,169621.56
202412,D01,R01,C02,114546.04
202412,D01,R01,C03,71278.45
202412,D01,R01,C06,17429.23
202412,D01,R01,C07,13963.14
202412,D01,R02,C01,231057.16
202412,D01,R02,C02,148119.0
202412,D01,R02,C03,75173.96
202412,D01,R02,C06,18817.82
202412,D01,R02,C07,15490.32
202412,D01,R03,C01,160065.88
202412,D01,R03,C02,99086.18
202412,D01,R03,C03,66601.1
202412,D01,R03,C06,15671.29
202412,D01,R03,C07,12608.55
202412,D01,R04,C01,144133.27
202412,D01,R04,C02,92432.37
202412,D01,R04,C03,59812.79
202412,D01,R04,C06,15605.33
202412,D01,R04,C07,12607.42
202412,D02,R01,C02,91483.33
202412,D02,R01,C03,58898.24
202412,D02,R01,C04,34953.05
202412,D02,R01,C06,14213.91
202412,D02,R01,C07,12486.64
202412,D02,R02,C02,102035.56
202412,D02,R02,C03,65008.04
202412,D02,R02,C04,40579.67
202412,D02,R02,C06,16722.42
202412,D02,R02,C07,12569.25
202412,D02,R03,C02,87345.08
202412,D02,R03,C03,52874.73
202412,D02,R03,C04,35990.84
202412,D02,R03,C06,12560.99
202412,D02,R03,C07,11743.91
202412,D02,R04,C02,89345.29
202412,D02,R04,C03,55012.24
202412,D02,R04,C04,31846.83
202412,D02,R04,C06,11927.3
202412,D02,R04,C07,10513.14
202412,D03,R01,C03,54865.75
202412,D03,R01,C06,12617.53
202412,D03,R01,C07,11139.05
202412,D03,R02,C03,62665.16
202412,D03,R02,C06,14321.58
202412,D03,R02,C07,13237.7
202412,D03,R03,C03,56916.58
202412,D03,R03,C06,13390.6
202412,D03,R03,C07,11182.17
202412,D03,R04,C03,48485.06
202412,D03,R04,C06,11795.19
202412,D03,R04,C07,10286.2
202412,D04,R01,C03,51669.42
202412,D04,R01,C07,9750.97
202412,D04,R01,C08,8384.0
202412,D04,R02,C03,53851.25
202412,D04,R02,C07,10804.86
202412,D04,R02,C08,8926.58
202412,D04,R03,C03,48413.63
202412,D04,R03,C07,9691.81
202412,D04,R03,C08,7309.26
202412,D04,R04,C03,47083.8
202412,D04,R04,C07,8789.22
202412,D04,R04,C08,6972.58
202412,D05,R01,C03,49401.65
202412,D05,R01,C07,10075.0
202412,D05,R01,C08,8176.24
202412,D05,R02,C03,54415.29
202412,D05,R02,C07,10841.81
202412,D05,R02,C08,8424.43
202412,D05,R03,C03,43817.45
202412,D05,R03,C07,8653.61
202412,D05,R03,C08,7002.74
202412,D05,R04,C03,41348.71
202412,D05,R04,C07,8740.15
202412,D05,R04,C08,6602.53
202412,D06,R01,C03,49503.3
202412,D06,R01,C05,25394.04
202412,D06,R01,C06,13492.45
202412,D06,R01,C07,10051.53
202412,D06,R01,C08,8798.29
202412,D06,R02,C03,57069.54
202412,D06,R02,C05,29462.01
202412,D06,R02,C06,13925.88
202412,D06,R02,C07,11800.75
202412,D06,R02,C08,9232.92
202412,D06,R03,C03,49404.76
202412,D06,R03,C05,24434.25
202412,D06,R03,C06,11580.75
202412,D06,R03,C07,10101.91
202412,D06,R03,C08,8065.8
202412,D06,R04,C03,48011.66
202412,D06,R04,C05,25379.12
202412,D06,R04,C06,11981.94
202412,D06,R04,C07,9785.44
202412,D06,R04,C08,7788.15
